Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
MESSAGEix-GLOBIOM_1.1,EN_NoPolicy,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1a,P1a: Baseline,ENGAGE,48.44158087,55.84230513,87.0651747,FALSE,70348.54278,High,61.37061369,70.76465883,108.0310049,-8.682018034,-15.08316402,-25.31805476,-10.12985462,-17.57039887,-30.25685588,-0.775311441,-8.450243179,-14.35644324,-25.0188673,-94.92013263,-0.050318235,0.661603025,0.828404898,-5.217128418,-8.19091479,-9.346832267,-38.95314136,-72.48063643,-106.71416,-0.861629226,-7.963441636,-13.68681896,-23.08364787,-82.80401814,inf,87.0651747,108.0310049,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2100,2100,,inf,0,4837.474748,4837.474748,3.619464393,3.344813982,3.928094817,3.619464393,2100,3.619464393,3.928094817,1,1,0.841666667,C7,C7: limit warming to 4¡C (>50%),3.409015635,3.147411535,3.688288325,3.409015635,2100,1,0.998211891,0.774251229,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.1,NGFS2_Below 2¡C,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2,P2: Immediate global action,NGFS2,28.34645239,13.32632572,2.63E-08,TRUE,68029.7299,Medium,37.43215485,20.12152216,5.991460413,30.53729933,44.7905298,62.66057146,34.33585487,50.36077647,70.75993418,0.516531566,33.15416157,48.90831345,68.57421861,99.99999994,24.26473893,37.16182024,51.1477556,3.291270931,10.4046312,18.90983655,28.69491233,22.10011012,22.88711969,0.2785373,29.83041118,43.89989696,61.45481732,88.04483408,2040,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2075,inf,-24626.0295,817.4223848,792.9005712,1.738666156,1.605067936,1.877446646,1.630941991,2059,1.683133397,1.839328488,0.79,0.223333333,0.01,C3,C3: limit warming to 2¡C (>67%),1.674547382,1.540558013,1.823615643,1.624425085,2070,0.723737148,0.187304426,0.0049173,,,"111, 120, 153",6F7899
MESSAGEix-GLOBIOM_1.1,NGFS2_Current Policies,C7,C7: limit warming to 4¡C (>50%),C7,Trend from implemented policies,C7,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P1b,P1b: Current policies,NGFS2,43.92325736,48.83018079,68.64203916,TRUE,68730.32746,Medium,56.28559456,61.34905089,79.75478649,-4.179110807,-9.17053814,-13.55107147,-5.001496691,-11.77676624,-19.72922745,0.516531566,-3.578639202,-8.867327353,-15.15001351,-61.86980282,3.330213354,5.102104298,10.58077556,-5.710538018,-6.654246577,-5.532154122,-35.95930173,-53.08528999,-51.28102528,0.21565011,-3.576998567,-8.03968916,-12.06655764,-43.08738822,inf,68.64203916,79.75478649,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4123.638667,4123.638667,3.156675898,2.895684776,3.432031952,3.156675898,2100,3.156675898,3.432031952,1,0.995,0.593333333,C7,C7: limit warming to 4¡C (>50%),3.003596435,2.768580623,3.265975451,3.003596435,2100,1,0.992400536,0.500670541,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.1,NGFS2_Delayed Transition,C3,C3: limit warming to 2¡C (>67%),C3x_NZGHGs,NA,C3,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P3a,P3a: Delayed global action,NGFS2,43.92325736,7.6096412,-5.051648407,TRUE,67447.20738,Medium,56.22309487,14.54174425,0.406080136,-4.033733214,47.63293243,73.09233964,-5.001496691,54.85881663,85.22002668,0.516531566,-3.578639202,53.2711714,82.05514965,111.9126608,3.330213354,34.26094576,49.90737897,-5.710538018,6.627734601,18.01610546,-35.95930173,30.33712387,33.00463343,0.208662203,-3.437409446,46.88834159,71.73818144,97.99143099,2040,43.92325736,56.22309487,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2030,2030,2059,2080,-214099.3661,820.5909385,606.5281284,1.780336712,1.648517447,1.918068836,1.504902142,2049,1.759855073,1.900574204,0.835,0.25,0.003333333,C2,C2: return warming to 1.5¡C (>50%) after a high overshoot,1.683452463,1.557384882,1.818897542,1.495633606,2049,0.756370139,0.165847117,0.003129191,,,"111, 120, 153",6F7899
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,18.81763432,2.533374975,1.36E-15,TRUE,67681.32468,Medium,26.66214251,8.178518348,5.573142151,50.60040849,71.4538068,84.84684922,58.31782731,83.05921834,98.22638648,0.516531566,55.62476298,79.40842941,94.02586356,100,34.31601463,48.67221937,59.99450909,11.31150753,19.30806384,26.95783159,42.3052028,38.31617021,34.15526383,0.240601225,49.38219437,69.89297042,83.0124633,88.78145652,2029,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2052,inf,-57875.53892,423.951869,366.0844267,1.602022094,1.483997078,1.721512746,1.390928262,2048,1.564906032,1.689011827,0.641666667,0.118333333,0.001666667,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.533896381,1.416145478,1.654557106,1.412870546,2039,0.548949486,0.080017881,0.001341082,,,"151, 206, 228",97CEE4
MESSAGEix-GLOBIOM_1.1,NGFS2_Nationally Determined Contributions (NDCs),C5,C5: limit warming to 2.5¡C (>50%),C5,NDCs announced prior to COP26,C5,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P1c,P1c: NDC,NGFS2,39.56182548,33.19502491,19.52256254,TRUE,68357.73162,Medium,50.76862786,42.18984163,27.00889882,5.938438693,12.69424264,21.83278253,5.945453968,11.4903914,20.13602506,0.516531566,6.706371661,12.76323344,21.72038881,53.96242029,8.37187907,19.01907578,32.45906548,-3.800730141,-0.456569899,5.521425205,-0.147669057,12.84503248,10.65902162,0.239987089,6.141437998,12.74575236,21.81929173,50.65290236,2099,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,,inf,0,2335.707985,2335.707985,2.365095538,2.151873971,2.5960806,2.365095538,2100,2.365095538,2.5960806,0.988333333,0.781666667,0.141666667,C5,C5: limit warming to 2.5¡C (>50%),2.301607741,2.110052554,2.506876831,2.301607741,2100,0.993294591,0.774698257,0.092534645,,,"140, 167, 208",8CA7D0
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,"NGFS Climate Scenarios for central banks and supervisors, NGFS June 2021. https://www.ngfs.net/sites/default/files/media/2021/08/27/ngfs_climate_scenarios_phase2_june2021.pdf",P2c,P2c: Other policies + Immediate global action,NGFS2,19.63951038,3.538556763,0.001007587,TRUE,67976.50239,Medium,27.49776287,9.26505564,5.904528173,49.04892437,68.90607681,82.83261977,56.24273239,79.81128864,95.67339686,0.516531566,53.68663706,76.37852867,91.65547101,99.99762393,34.37126591,47.90452835,59.39793257,11.34923522,20.02629356,28.23803882,39.37683594,34.35630543,29.33461597,0.24214899,47.85798478,67.40408883,81.05642363,88.21462388,2029,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2055,inf,-54857.87286,451.5009332,397.0334285,1.608051732,1.491705438,1.731400829,1.414654923,2048,1.555850257,1.692353427,0.65,0.12,0.001666667,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.543080107,1.4262776,1.666301826,1.438680275,2039,0.565042468,0.084935181,0.001788109,,,"151, 206, 228",97CEE4
MESSAGEix-GLOBIOM_1.2,COV_GreenPush,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,P0_1d Diagnostic around another limited policy reference case,Kikstra 2021,43.52412347,50.24622615,79.83668745,TRUE,61434.30357,Medium,55.82274932,64.62734197,98.48969938,-4.604904236,-11.03632566,-21.10361815,-5.536302857,-12.99216614,-25.16632449,0.873847292,-4.074675226,-9.987740147,-20.1485349,-90.90510402,2.794724735,3.09200007,3.330355373,-4.858565014,-7.518566707,-9.71327975,,,,0.484280376,-4.17835324,-10.12414808,-19.55309152,-78.38185295,inf,79.83668745,98.48969938,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4397.488624,4397.488624,3.400224504,3.140000903,3.695384142,3.400224504,2100,3.400224504,3.695384142,1,1,0.748333333,C7,C7: limit warming to 4¡C (>50%),3.216407066,2.969662817,3.479453955,3.216407066,2100,1,0.997317836,0.644166294,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_1000,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,28.25616412,13.50952925,1.88E-06,TRUE,60822.27936,Medium,37.31175405,20.30450176,6.000887721,29.99434573,44.68105564,61.90396387,33.59621457,50.10680269,69.85530197,0.873847292,32.43399591,48.63976041,67.69607848,99.99999551,24.25764558,37.38942183,50.8605325,3.932282465,11.88515529,19.484674,,,,0.515137964,29.31276392,43.73388991,60.61004626,87.65212623,2040,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2073,inf,-26132.57497,816.8069259,790.8253991,1.733061117,1.599329509,1.874375878,1.619700473,2059,1.695004835,1.852826274,0.788333333,0.221666667,0.008333333,C3,C3: limit warming to 2¡C (>67%),1.671139947,1.536492797,1.819765415,1.617306761,2070,0.716584712,0.18328118,0.0049173,,,"111, 120, 153",6F7899
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_550,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,17.48728097,1.88021,8.98E-07,TRUE,60795.20836,Medium,25.11116982,7.522833604,5.725452575,52.9687256,73.44435886,85.91031584,61.06705639,85.56264974,99.88474652,0.873847292,58.18449764,81.69937678,95.50405087,99.99999785,36.48659351,49.63959495,59.52078226,12.43243417,21.60376953,29.57426391,,,,0.471965391,51.69227402,71.75384041,83.91404406,88.16727085,2028,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2051,inf,-61546.6512,390.3381811,329.0770384,1.581137867,1.466654776,1.697888707,1.377182501,2039,1.545402058,1.671134777,0.623333333,0.11,0.001666667,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.521910458,1.406837959,1.642969187,1.404355591,2038,0.530174341,0.075994636,0.001341082,,,"151, 206, 228",97CEE4
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_max_GDP,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,P0_1d Diagnostic around another limited policy reference case,Kikstra 2021,47.05641561,56.47734935,92.06459101,TRUE,71678.5944,High,59.7583402,71.16296734,111.9959911,-9.910203253,-19.53070132,-30.88610189,-11.90305033,-23.66252368,-38.02167686,0.314190948,-10.08722252,-19.99370516,-32.12724439,-115.382642,-0.30489431,-0.946582963,-1.248736594,-5.578613937,-8.581840067,-10.09059597,,,,0.021048422,-9.371523061,-18.42521453,-29.07940774,-98.95050757,inf,92.06459101,111.9959911,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,5060.459215,5060.459215,3.668341481,3.389782531,3.992209761,3.668341481,2100,3.668341481,3.992209761,1,1,0.875,C7,C7: limit warming to 4¡C (>50%),3.466231315,3.201693648,3.753749519,3.466231315,2100,1,0.998211891,0.808672329,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.2,COV_GreenPush_min_GDP,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,P0_1d Diagnostic around another limited policy reference case,Kikstra 2021,37.83502114,42.1892366,67.76946981,TRUE,52107.09484,Medium,49.45865728,54.91344004,81.85667166,9.047834274,4.935841284,-0.983257005,11.01662733,5.988531847,-1.979698713,0.306628432,11.51242578,7.738242018,1.328898675,-58.49749275,9.037316104,10.17995248,11.26016421,-3.222826398,-5.723423589,-7.752108934,,,,0.014035362,9.221543722,5.470581455,-0.002080951,-45.78198725,inf,67.76946981,81.85667166,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,3783.79877,3783.79877,3.064190946,2.820266031,3.322965265,3.064190946,2100,3.064190946,3.322965265,1,0.993333333,0.555,C6,C6: limit warming to 3¡C (>50%),2.894458063,2.675247028,3.138700202,2.894458063,2100,1,0.988377291,0.42065266,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_1a,P0_1a Diagnostic around no policy baseline,Kikstra 2021,48.01915468,55.58316709,86.7879157,TRUE,70348.56663,High,60.926058,70.4918891,107.5362352,-8.476751583,-14.79568003,-25.50838498,-9.865681039,-17.24344061,-30.50893252,-0.61952903,-8.195854583,-14.04126789,-25.23894481,-95.54889645,-0.000187012,0.893554008,0.754060955,-5.158676377,-8.122659138,-9.409606182,,,,-0.768190487,-7.953227511,-13.7814369,-23.83339965,-85.06162462,inf,86.7879157,107.5362352,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4811.434468,4811.434468,3.611520512,3.335769726,3.917465687,3.611520512,2100,3.611520512,3.917465687,1,1,0.838333333,C7,C7: limit warming to 4¡C (>50%),3.400627907,3.139405861,3.679681345,3.400627907,2100,1,0.998211891,0.768439875,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID_1000,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,29.92821348,11.99233045,-6.35E-07,TRUE,69689.87534,Medium,39.17222465,18.94159387,6.106485108,30.17622337,47.86905827,66.23695408,33.63203853,53.84030631,75.36263943,-0.61952903,32.56631329,52.26849406,72.97910698,100.0000014,24.26727755,37.80321443,50.9871524,4.256885081,12.70470674,20.65132116,,,,-0.741488048,29.54813124,46.94426054,64.94488669,88.07973282,2039,44.65665295,56.5502928,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2069,inf,-32335.48071,816.8552499,784.8276448,1.757395773,1.624726858,1.898964211,1.630215962,2059,1.729391701,1.885268253,0.81,0.233333333,0.01,C3,C3: limit warming to 2¡C (>67%),1.691473613,1.552964242,1.838465511,1.624675437,2060,0.742959321,0.192668753,0.005364327,,,"111, 120, 153",6F7899
MESSAGEix-GLOBIOM_1.2,COV_NoPolicyNoCOVID_550,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,16.95868924,0.983440996,-1.45E-08,TRUE,69660.44755,Medium,24.48562236,6.515212449,5.88269495,56.41429621,77.38880925,88.402577,64.71192699,89.69533157,102.06948,-0.61952903,61.78900093,85.7999404,97.78412928,100,38.80307127,51.80240657,60.95246889,14.82356526,24.8956996,33.37637471,,,,-0.773045324,55.11960647,75.69297037,86.4356087,88.47724452,2028,44.65665295,56.6458996,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2049,inf,-65119.84638,389.2806753,324.5681447,1.595303138,1.478885008,1.713379383,1.386329095,2039,1.568584724,1.696385763,0.645,0.113333333,0.001666667,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.534454204,1.418375788,1.656137876,1.412638367,2038,0.548502459,0.080017881,0.001341082,,,"151, 206, 228",97CEE4
MESSAGEix-GLOBIOM_1.2,COV_Restore,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,P0_1d Diagnostic around another limited policy reference case,Kikstra 2021,45.41192971,52.81223497,83.46674704,TRUE,61434.29819,Medium,58.00228276,67.41979488,104.0737858,-8.462631839,-15.83044124,-26.07311374,-10.0877853,-18.72095826,-31.49251765,0.819520476,-8.360786676,-15.34274397,-26.01920607,-99.16621972,1.249004879,1.319199903,1.691736219,-6.499212389,-9.418932361,-11.21792859,,,,0.431815212,-7.95615798,-14.80146878,-24.38879315,-88.02265766,inf,83.46674704,104.0737858,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4604.481143,4604.481143,3.529888759,3.255346755,3.822154796,3.529888759,2100,3.529888759,3.822154796,1,1,0.811666667,C7,C7: limit warming to 4¡C (>50%),3.326216839,3.072006868,3.598999206,3.326216839,2100,1,0.997764864,0.721949039,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.2,COV_Restore_1000,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,29.03902416,13.11036485,1.14E-07,TRUE,60771.84484,Medium,38.11862853,19.94598646,5.932781341,28.63448319,44.89448073,62.65721808,31.75872834,50.1588179,70.95170406,0.819520476,30.70782231,48.6930078,68.71638229,99.99999973,24.19351762,37.42023833,50.73941631,2.951289216,11.23342882,18.97518826,,,,0.461201162,27.97171889,43.94547299,61.35408067,87.80032164,2040,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2070,inf,-27832.05304,818.4502072,790.7055172,1.740575716,1.607439171,1.882098214,1.623138125,2059,1.718813869,1.874541419,0.791666667,0.223333333,0.01,C3,C3: limit warming to 2¡C (>67%),1.677614968,1.543647179,1.826305856,1.620182428,2070,0.727760393,0.186857398,0.0049173,,,"111, 120, 153",6F7899
MESSAGEix-GLOBIOM_1.2,COV_Restore_550,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,C1b_+veGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,17.41158718,1.614619927,4.75E-07,TRUE,60742.95853,Medium,24.92189834,7.215605704,5.798929918,53.40811277,74.02318475,86.51030982,61.34816394,86.23705154,100.5697574,0.819520476,58.45291543,82.33690662,96.14723517,99.99999887,37.79855451,49.98915708,59.75471546,11.93530819,21.91181842,30.47018017,,,,0.42643236,52.10207933,72.31938212,84.49725759,88.05680603,2028,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2050,inf,-62818.1222,392.4380754,329.8364943,1.584171703,1.470469326,1.702909134,1.380511291,2039,1.554259445,1.682969252,0.633333333,0.111666667,0.001666667,C1,C1: limit warming to 1.5¡C (>50%) with no or limited overshoot,1.52599339,1.411054615,1.646728304,1.40745357,2038,0.537773804,0.077335717,0.001341082,,,"151, 206, 228",97CEE4
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_1d,P0_1d Diagnostic around another limited policy reference case,Kikstra 2021,47.17996285,55.21357007,87.22777707,TRUE,61434.30177,Medium,59.878615,69.96369465,107.9146056,-12.30073758,-20.29119936,-31.21503415,-15.02539059,-24.54760218,-38.22004147,0.917117622,-13.00517038,-20.77985976,-32.24721928,-108.9274602,-0.364416329,-0.28182764,-0.210433362,-6.677406392,-9.546949527,-11.14541528,,,,0.506428192,-11.73292402,-19.17332958,-29.40021043,-95.47596937,inf,87.22777707,107.9146056,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,4797.74659,4797.74659,3.599815132,3.323701174,3.902178276,3.599815132,2100,3.599815132,3.902178276,1,1,0.831666667,C7,C7: limit warming to 4¡C (>50%),3.392461616,3.13251903,3.671502569,3.392461616,2100,1,0.998211891,0.762181493,,,"241, 136, 114",F18872
MESSAGEix-GLOBIOM_1.2,COV_SelfReliance_1000,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41560-021-00904-8,P0_2,P0_2 Diagnostic around an immediate action case,Kikstra 2021,29.57324218,12.83520484,-5.40E-07,TRUE,60755.27684,Medium,38.6573548,19.68130714,5.990935027,27.4126828,44.04343723,63.04420487,30.1278626,49.0582947,71.54743962,0.917117622,29.16634374,47.65641563,69.25719262,100.0000013,23.88893529,37.09808538,50.569811,2.962558784,11.40150341,19.30850383,,,,0.535993522,26.76001624,43.10552547,61.72742859,87.6598696,2041,43.28186551,54.30853154,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2015,2015,2070,inf,-29885.62447,821.3164882,791.8910972,1.746083405,1.612829874,1.886619134,1.62183266,2059,1.719739767,1.875842566,0.8,0.228333333,0.01,C3,C3: limit warming to 2¡C (>67%),1.681658717,1.545821911,1.831281041,1.619561427,2060,0.731783639,0.189092535,0.0049173,,,"111, 120, 153",6F7899
